,bphP_light_mean_rpm,wt_dark_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_34600,808.2028489627182,866.4554606209603,-0.10040815358860546,0.1119725276692375,cds-ABJ11503.1,gapB,putative glyceraldehyde-3-phosphate dehydrogenase
gene-PA14_34610,0.6716324824284025,0.569604968384768,0.23770988812061358,0.14704419071660174,cds-ABJ11502.1,PA14_34610,hypothetical protein
gene-PA14_34630,11.702937082037275,9.543784785467777,0.29423720444669094,0.17796988569338498,cds-ABJ11501.1,gnuT,gluconate permease
gene-PA14_34640,12.80648906854078,18.818972722517227,-0.5553128297438342,0.45195468784164095,cds-ABJ11500.1,gntK,gluconokinase
gene-PA14_34660,47.09388517305947,41.17061434282458,0.19392476669563546,0.21061865907017543,cds-ABJ11499.1,gntR,transcriptional regulator GntR
gene-PA14_34670,13.599321294824202,15.375880552950017,-0.1771343691186131,0.5979434717177596,cds-ABJ11498.1,PA14_34670,putative enzyme of the cupin superfamily
gene-PA14_34680,10.265990372741541,12.684542143824595,-0.3051986057032467,1.3347113775293533,cds-ABJ11497.1,PA14_34680,putative amino acid oxidase
gene-PA14_34690,9.091154911226,9.592813122691688,-0.07749036238454272,0.13118959203947694,cds-ABJ11496.1,PA14_34690,putative transcriptional regulator%2C LysR family
gene-PA14_34700,1.1396643142333265,1.2189415274481807,-0.09701989465072984,0.08920150776712901,cds-ABJ11495.1,PA14_34700,putative beta lactamase
gene-PA14_34710,1.1882607019865805,1.8917657931403433,-0.6708816397207416,0.6000879213801731,cds-ABJ11494.1,PA14_34710,putative major facilitator family transporter
gene-PA14_34720,1.2837671683180654,1.2116199310805247,0.08344628735873817,0.07367399216979344,cds-ABJ11493.1,PA14_34720,hypothetical protein
gene-PA14_34730,2.0454549077383954,3.385134458874043,-0.7267911252355289,1.4390563452802663,cds-ABJ11492.1,PA14_34730,putative transcriptional regulator%2C XRE family
gene-PA14_34740,0.9462500785011748,1.7957066678625055,-0.9242575566180427,2.111270996910568,cds-ABJ11491.1,PA14_34740,hypothetical protein
gene-PA14_34750,2.108223833838321,2.329484842256233,-0.14398282900160667,0.17583789090193563,cds-ABJ11490.1,tauD,putative taurine catabolism dioxygenase
gene-PA14_34770,2.3963278607552243,2.5878712997337545,-0.11094051775877559,0.12209409525614266,cds-ABJ11489.1,PA14_34770,putative ABC transporter%2C periplasmic binding protein
gene-PA14_34780,1.6948601333656976,1.8222004757989663,-0.10451540987116156,0.1620313399944988,cds-ABJ11488.1,PA14_34780,putative ABC transporter ATP-binding component
gene-PA14_34790,1.7541980894504305,3.039881712243582,-0.7932031660814305,2.4503867781782644,cds-ABJ11487.1,PA14_34790,putative permease of ABC transporter
gene-PA14_34800,76.00589680462856,81.90667062086509,-0.1078695986027507,0.25467702253889946,cds-ABJ11486.1,PA14_34800,putative transporter%2C LysE family
gene-PA14_34810,183.61638695844854,212.56095028882626,-0.21118176297315533,0.5004156968116463,cds-ABJ11485.1,mxaA,putative non-ribosomal peptide synthetase
gene-PA14_34820,74.70681078935222,100.68620800110371,-0.43055439129014056,0.790717549161294,cds-ABJ11484.1,PA14_34820,putative regulatory protein
gene-PA14_34830,77.36025364474375,107.64998790408397,-0.47668372195048664,1.2676455964532523,cds-ABJ11483.1,PA14_34830,putative regulatory protein
gene-PA14_34840,645.5635683917475,786.9423771697981,-0.2856988355886673,1.0222714192000553,cds-ABJ11482.1,PA14_34840,putative non-ribosomal peptide synthetase
gene-PA14_34850,36.756135801906396,52.92880848433813,-0.5260680617330957,1.8764646701406564,cds-ABJ11481.1,PA14_34850,putative tRNA synthase
gene-PA14_34870,478.1186991649632,909.9408761565646,-0.9284039766966237,0.8690293300331758,cds-ABJ11480.1,chiC,chitinase
gene-PA14_34880,23.531713537674836,29.388727109454965,-0.320656482861214,0.9807784119191123,cds-ABJ11479.1,PA14_34880,putative transcriptional regulator%2C GntR family
gene-PA14_34900,41.69987792395099,50.90489096400707,-0.2877611112318381,0.8864951049084628,cds-ABJ11478.1,PA14_34900,puccinate dehydrogenase
gene-PA14_34920,2.4545336512114555,3.4052659414279858,-0.4723183618817449,0.7222762827790611,cds-ABJ11477.1,PA14_34920,putative ferredoxin
gene-PA14_34930,5.768227392305707,5.662219559066977,0.026760341736932022,0.02106705596678225,cds-ABJ11476.1,PA14_34930,putative phycobiliprotein
gene-PA14_34940,0.7748161676251814,0.6807792375468386,0.18666676100170176,0.09198876227277736,cds-ABJ11475.1,PA14_34940,conserved hypothetical protein
gene-PA14_34960,250.20537476881756,197.0113515306471,0.3448340211842046,0.8729021365242513,cds-ABJ11474.1,opbA,probable glucose-sensitive porin
gene-PA14_34970,376.8075636891906,403.1369924987385,-0.09744224845117164,0.4257256058004645,cds-ABJ11473.1,gcd,glucose dehydrogenase
gene-PA14_34990,46.59295196409721,51.42142413946124,-0.14225782650649657,0.5596083012555254,cds-ABJ11472.1,PA14_34990,putative TonB-dependent receptor
gene-PA14_35000,22.15749917237503,23.20681053480185,-0.06675319483775916,0.12554936171125597,cds-ABJ11471.1,PA14_35000,conserved hypothetical protein
gene-PA14_35010,0.6840531383369998,0.8701746395147266,-0.3471961171230764,0.2625685531519068,cds-ABJ11470.1,PA14_35010,hypothetical protein
gene-PA14_35020,0.8374834124725333,1.218137220830668,-0.5405435962531747,0.5163309130991401,cds-ABJ11469.1,PA14_35020,hypothetical protein
gene-PA14_35030,1.26853265904391,1.1823843549328472,0.10146149416018603,0.08338205226454874,cds-ABJ11468.1,PA14_35030,hypothetical protein
gene-PA14_35040,0.21860170715275454,0.48468440133164276,-1.1487373390902735,0.7212408254801238,cds-ABJ11467.1,PA14_35040,hypothetical protein
gene-PA14_35050,1.3363631128288447,1.3690539554523868,-0.03486721335749725,0.031994917337548986,cds-ABJ11466.1,PA14_35050,putative protease
gene-PA14_35060,1.8761994863744642,2.8253929432724796,-0.5906380350757598,0.537676108312063,cds-ABJ11465.1,PA14_35060,conserved hypothetical protein
gene-PA14_35070,32.42454829091791,40.66386690937532,-0.3266609286596058,0.6570701102117219,cds-ABJ11464.1,PA14_35070,putative transcriptional regulator%2C AraC family
gene-PA14_35080,15.712577383537715,18.256168994948375,-0.2164641889117291,1.021854062759595,cds-ABJ11463.1,arsH,putative arsenical resistance protein
gene-PA14_35100,5.985731645507658,6.269287208768709,-0.06677381224614949,0.05132604248682604,cds-ABJ11462.1,arsC,arsenate reductase
gene-PA14_35110,4.766166808667691,4.270068213784785,0.1585702922819764,0.26077628524910923,cds-ABJ11461.1,arsB,arsenical pump membrane protein
gene-PA14_35130,4.641311259962329,4.913726078026293,-0.08228496559267043,0.19477249633424676,cds-ABJ11460.1,arsR,arsenic resistance transcriptional regulator
gene-PA14_35140,10.295470409177804,12.688677892998584,-0.30153197814972266,0.7751223063210111,cds-ABJ11459.1,PA14_35140,putative transcriptional regulator%2C AraC family
gene-PA14_35150,4.850335050963664,6.693741633598543,-0.46472837514296034,1.0826095167995453,cds-ABJ11458.1,PA14_35150,putative Zn-dependent alcohol dehydrogenase
gene-PA14_35160,58.372443798433515,105.68500056404635,-0.8564112504451619,2.279394402713684,cds-ABJ11457.1,PA14_35160,hypothetical protein
gene-PA14_35170,16.86760094940331,16.182535767973942,0.05981709983557235,0.17225639648792465,cds-ABJ11456.1,soxR,putative redox-sensing activator of soxS
gene-PA14_35190,32.003389464401586,30.891094373490088,0.051033724765542895,0.12787230497442328,cds-ABJ11455.1,pbpC,penicillin-binding protein 3A
gene-PA14_35200,19.291512147271206,20.60638555925977,-0.0951252357739805,0.14112946446911181,cds-ABJ11454.1,PA14_35200,putative acetyltransferase
gene-PA14_35210,26.01891930521576,25.04218587781836,0.05520054137002849,0.08653263352739972,cds-ABJ11453.1,PA14_35210,putative transcriptional regulator%2C TetR family
gene-PA14_35230,10.633748228681739,10.412827472466375,0.03028834333981935,0.026094908559206237,cds-ABJ11452.1,PA14_35230,putative efflux protein
gene-PA14_35240,3.3733570094185943,5.165372907224659,-0.6146873471211649,1.4847735990167077,cds-ABJ11451.1,PA14_35240,conserved hypothetical protein
gene-PA14_35250,30.31148656038162,26.073295669105633,0.21729164858249905,0.7063560369646464,cds-ABJ11450.1,PA14_35250,putative transcriptional regulator%2C LysR family
gene-PA14_35270,45.510795060260754,58.055858703121594,-0.3512328670321197,0.6703465863898295,cds-ABJ11449.1,PA14_35270,putative cytochrome c precursor
gene-PA14_35290,72.31332412268138,85.71162259504179,-0.2452293495133598,0.4678692757436758,cds-ABJ11448.1,gnd,gluconate dehydrogenase
gene-PA14_35300,39.17025310524546,52.86796372626244,-0.4326353004987281,0.8495432043723682,cds-ABJ11447.1,PA14_35300,conserved hypothetical protein
gene-PA14_35320,9.528795958211452,12.887193311496857,-0.4355722207701007,1.180932913113778,cds-ABJ11446.1,kguD,2-ketogluconate 6-phosphate reductase
gene-PA14_35330,4.915840414130225,7.455467805399548,-0.6008606975832028,1.3016863587778875,cds-ABJ11445.1,kguT,putative 2-ketogluconate transporter
gene-PA14_35340,5.363659836979182,8.64560426753084,-0.6887489544745318,1.522833522156584,cds-ABJ11444.1,kguK,putative 2-ketogluconate kinase
gene-PA14_35360,6.370153806046616,10.469642897236389,-0.7168120342594713,0.6519152927724893,cds-ABJ11443.1,kguE,putative putative epimerase
gene-PA14_35370,24.433180615391837,33.43660363747131,-0.45258661520871085,0.8647075176686579,cds-ABJ11442.1,ptxS,transcriptional regulator PtxS
gene-PA14_35380,4.196846981095951,5.394241688159504,-0.3621142230779591,0.7267951162605014,cds-ABJ11441.1,ptxR,transcriptional regulator PtxR
gene-PA14_35390,0.8738284201108436,1.4677259123784314,-0.7481599743604395,1.525815810608516,cds-ABJ11440.1,pvcD,pyoverdine biosynthesis protein PvcD
gene-PA14_35400,2.658961616169426,3.762507054578069,-0.5008311756242407,1.2590418196042268,cds-ABJ11439.1,pvcC,pyoverdine biosynthesis protein PvcC
gene-PA14_35420,2.6518130720488897,3.8959980799720593,-0.5550137090257765,0.8168385474830439,cds-ABJ11438.1,pvcB,pyoverdine biosynthesis protein PvcB
gene-PA14_35430,4.238104701571219,5.044675247004734,-0.25134211381946225,0.5913995741820016,cds-ABJ11437.1,pvcA,pyoverdine biosynthesis protein PvcA
gene-PA14_35440,62.270003228885095,75.79496280329198,-0.28356461448470716,1.4273303221400595,cds-ABJ11436.1,ansA,L-asparaginase I
gene-PA14_35460,5.719576070477161,6.9894084901082865,-0.28926210035649,0.5158736549899244,cds-ABJ11435.1,PA14_35460,putative sodium/alanine symporter
gene-PA14_35470,17.130319150250624,17.572522005487873,-0.03676922930421981,0.249716445222304,cds-ABJ11434.1,PA14_35470,hypothetical protein
gene-PA14_35490,1268.2624762975447,1233.3906249699987,0.040223567239481894,0.0952519152517133,cds-ABJ11433.1,lpdV,lipoamide dehydrogenase-Val
gene-PA14_35500,1104.0351766060548,1038.2494986540626,0.0886329645819745,0.3207144949464935,cds-ABJ11432.1,bkdB,lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex E2
gene-PA14_35520,872.0473948420912,953.6912203159394,-0.1291156895974592,0.26993665196334965,cds-ABJ11431.1,bkdA2,2-oxoisovalerate dehydrogenase%2C beta subunit'
gene-PA14_35530,1085.2700678077451,1166.712914834921,-0.10439551058147,0.1934856934622708,cds-ABJ11430.1,bkdA1,2-oxoisovalerate dehydrogenase (alpha subunit)
gene-PA14_35540,22.967188857586322,15.565611263247058,0.5612120214864481,1.846846492635669,cds-ABJ11429.1,bkdR,transcriptional regulator BkdR
gene-PA14_35550,0.08870027780630613,1.4134969251253737,-3.9941709708738307,1.5913688784866848,cds-ABJ11428.1,pslO,hypothetical protein
gene-PA14_35570,0.9217400966733825,18.56443202594814,-4.332035859008175,2.3149286964921756,cds-ABJ11427.1,pslN,putative DNA topoisomerase
gene-PA14_35590,0.885201548287767,1.4607029374179952,-0.7225842818175046,0.5025801839124394,cds-ABJ11426.1,pslM,possible succinate dehydrogenase%2C flavoprotein subunit
gene-PA14_35600,16.72771126735081,18.58880350668211,-0.15219383827796246,0.3938680575102233,cds-ABJ11425.1,pslL,possible acetyltransferase
gene-PA14_35620,3.5270024890951466,5.299481895592153,-0.5874085897493568,1.6897587834279417,cds-ABJ11424.1,pslK,hypothetical protein
gene-PA14_35630,8.421951414410286,11.191455578485893,-0.41017118721895973,1.7185121407990027,cds-ABJ11423.1,pslJ,conserved hypothetical protein
gene-PA14_35640,5.711115059328516,7.277254108548781,-0.34962168294702545,0.8305695747509864,cds-ABJ11422.1,pslI,putative glycosyltransferase
gene-PA14_35650,7.405767208751098,9.957161199937174,-0.4270852355185475,1.1212392733462675,cds-ABJ11421.1,pslH,possible glycosyltransferase
gene-PA14_35670,10.94321666765328,13.657806589834353,-0.31968891389064796,0.9360107308356131,cds-ABJ11420.1,pslG,putative glycosyl hydrolase
gene-PA14_35680,4.715712235785822,5.7037380617822295,-0.27443199145982716,0.4025081841190049,cds-ABJ11419.1,pslF,possible glycosyl transferase
gene-PA14_35690,10.297414242096878,14.702867682790215,-0.5138154156364753,2.2073184270277637,cds-ABJ11418.1,pslE,hypothetical protein
gene-PA14_35700,9.686380041329675,7.078708419272831,0.45247140214369674,0.5405249241945733,cds-ABJ11417.1,PA14_35700,hypothetical protein
gene-PA14_35710,24.073381659265664,22.80127926317026,0.07832404342982438,0.04921439238295134,cds-ABJ11416.1,PA14_35710,hypothetical protein
gene-PA14_35720,12.956175332978331,14.035845603049841,-0.1154760773604104,0.1281791616428605,cds-ABJ11415.1,PA14_35720,hypothetical protein
gene-PA14_35730,4.094212431589533,3.2630540310580183,0.3273629930057796,0.37360208625097235,cds-ABJ11414.1,PA14_35730,hypothetical protein
gene-PA14_35740,157.64283388537925,146.80289611143434,0.10277915913110487,0.21550670773832162,cds-ABJ11413.1,tpnA,putative transposase
gene-PA14_35750,26.112817588352083,25.47180320739184,0.035857037373181785,0.02612798559760116,cds-ABJ11412.1,tpnC,putative tpnA repressor protein
gene-PA14_35760,131.0246761568059,83.83389785742868,0.6442329227284868,0.5282306588197806,cds-ABJ11411.1,PA14_35760,hypothetical protein
gene-PA14_35770,146.77511059206904,105.79202384671497,0.4723764798405433,0.6407768256273204,cds-ABJ11410.1,PA14_35770,hypothetical protein
gene-PA14_35780,186.61251906123672,109.12871766377081,0.774014965685932,1.1491129886892126,cds-ABJ11409.1,PA14_35780,hypothetical protein
gene-PA14_35790,864.3140846749002,559.6888454955973,0.6269306749908307,0.7282132396458963,cds-ABJ11408.1,PA14_35790,Putative homospermidine synthase
gene-PA14_35800,274.58607795626284,236.65518345876922,0.21447195729723914,0.7406396986369311,cds-ABJ11407.1,PA14_35800,conserved hypothetical protein
gene-PA14_35810,295.55251104183446,305.2986544285361,-0.04680675296323526,0.1410165211732842,cds-ABJ11406.1,PA14_35810,conserved hypothetical protein
gene-PA14_35820,156.0640221269853,150.157524494809,0.055661215652709414,0.07982821917972222,cds-ABJ11405.1,tnpS,Cointegrate resolution protein S
gene-PA14_35830,103.30347089907936,78.77013138820429,0.3911681365866127,1.449297877148345,cds-ABJ11404.1,tnpT,Cointegrate resolution protein T
gene-PA14_35840,107.80656694014681,110.15252939713235,-0.031057562035850955,0.06061121652165356,cds-ABJ11403.1,PA14_35840,conserved hypothetical protein
gene-PA14_35850,155.6978878441743,174.40075092560326,-0.16365687767348247,0.29920958786179236,cds-ABJ11402.1,PA14_35850,conserved hypothetical protein
gene-PA14_35860,6.07907348515021,10.053881435080925,-0.7258291225851994,1.9116646665336376,cds-ABJ11401.1,PA14_35860,Probable amino acid permease
gene-PA14_35880,14.090686840404596,18.374254421595662,-0.38294374989165303,1.336467501409373,cds-ABJ11400.1,PA14_35880,Probable aldehyde dehydrogenase
gene-PA14_35890,11.833245667405741,12.975581409676872,-0.1329533376784257,0.2764223350591975,cds-ABJ11399.1,PA14_35890,Putative aminotransferase
gene-PA14_35900,5.1594807778555305,5.733910942469698,-0.15229358106494284,0.2725595422304067,cds-ABJ11398.1,PA14_35900,Putative dehydrogenase
gene-PA14_35920,3.471920217200162,4.255931260509118,-0.2937409765356678,0.4614349622923993,cds-ABJ11397.1,PA14_35920,Predicted symporter
gene-PA14_35930,0.32743856788241343,0.3269475564057171,0.002165014661419855,0.00124993124912148,cds-ABJ11396.1,PA14_35930,hypothetical protein
gene-PA14_35940,1.7381661621270312,3.16267825839531,-0.8635804157200824,1.555312269003029,cds-ABJ11395.1,PA14_35940,Putative Acyl-CoA synthetase
gene-PA14_35950,1.3919133001072168,1.6405956684870941,-0.23715021547400778,0.5584342874559668,cds-ABJ11394.1,PA14_35950,Putative Dehydrogenase
gene-PA14_35970,1.5803275849456477,1.838514996495852,-0.2183171708269016,0.37811028444023986,cds-ABJ11393.1,PA14_35970,Probable Acyl-CoA dehydrogenase
gene-PA14_35980,0.15689013054234538,0.21602640697346953,-0.46145054457684226,0.3069314206587263,cds-ABJ11392.1,PA14_35980,putative acyl-CoA dehydrogenase
gene-PA14_35990,0.40929394901408006,0.8032901761936543,-0.972782155240444,1.366600074307351,cds-ABJ11391.1,PA14_35990,FadE36%2C possible aminoglycoside phosphotransferase
gene-PA14_36000,41.73812599197813,42.30512798083654,-0.019466722441684247,0.043288103742191254,cds-ABJ11390.1,prpR,Probable propionate catabolism operon regulator
gene-PA14_36010,18.441749521288497,16.063473901118584,0.19919159026123123,0.24311944848074363,cds-ABJ11389.1,PA14_36010,hypothetical protein
gene-PA14_36020,27.129387585452264,24.428833337937245,0.15127150927878633,0.5986686567679605,cds-ABJ11388.1,PA14_36020,paraquat-inducible protein B
gene-PA14_36030,1.9686249463022136,3.747187245501971,-0.9286194387881258,1.1059174597376287,cds-ABJ11387.1,PA14_36030,paraquat-inducible protein A
gene-PA14_36050,6.195649527954647,7.72166488565522,-0.317656360600065,0.715599894198514,cds-ABJ11386.1,PA14_36050,Probable NAD-dependent aldehyde dehydrogenase
gene-PA14_36060,4.695049191859453,5.323462827778242,-0.1812246910881754,0.735165092272954,cds-ABJ11385.1,PA14_36060,conserved hypothetical protein
gene-PA14_36070,5.023090046777496,4.5966177471348,0.12800241379030083,0.24542183693892938,cds-ABJ11384.1,PA14_36070,putative enzyme
gene-PA14_36080,0.5344663845130349,0.7686657118758277,-0.5242562755899739,0.506350320542507,cds-ABJ11383.1,yfaV,putative MFS transporter
gene-PA14_36090,0.6257797533396887,0.9544937646065684,-0.609079992060851,0.7565904150679881,cds-ABJ11382.1,opdG,putative porin
gene-PA14_36100,7.467587688211985,7.581396436561437,-0.021821330103646976,0.03316631116818956,cds-ABJ11381.1,PA14_36100,putative pyridoxal phosphate biosynthesis protein
gene-PA14_36110,2.2530501072632356,2.7475586201556914,-0.28627074684316867,0.48081193180258025,cds-ABJ11380.1,PA14_36110,putative hydrolase
gene-PA14_36120,3.47234157936075,3.5297261092845296,-0.023647359657420427,0.02697646340567614,cds-ABJ11379.1,PA14_36120,putative MFS transporter
gene-PA14_36130,2.5448488396436555,3.2941028856325865,-0.3723055212638049,0.4814217205545117,cds-ABJ11378.1,PA14_36130,conserved hypothetical protein
gene-PA14_36150,0.4131132043719967,0.2870051791504003,0.5254588584435048,0.8943789320749479,cds-ABJ11377.1,PA14_36150,conserved hypothetical protein
gene-PA14_36170,1.1768139615187858,0.8680550334238584,0.43902741343324453,0.5930687537350015,cds-ABJ11376.1,PA14_36170,putative integral membrane protein
gene-PA14_36180,15.815823418362173,17.57864367079352,-0.1524550816516256,0.25381276184930124,cds-ABJ11375.1,PA14_36180,putative transcriptional regulator%2C LysR family
gene-PA14_36190,6.172577959361191,4.823094328376172,0.3559140607455566,0.9893200173137678,cds-ABJ11374.1,PA14_36190,hypothetical protein
gene-PA14_36200,72.57453554291688,105.08436929343713,-0.534012747186051,0.26882128777009884,cds-ABJ11373.1,PA14_36200,putative binding protein component of ABC transporter
gene-PA14_36220,5.547707944511078,8.955649523391408,-0.6909061303640118,0.4257797342243226,cds-ABJ11372.1,gltJ,putative amino acid permease
gene-PA14_36230,4.386573732962492,7.479530328109395,-0.7698530243562288,0.5244305435811305,cds-ABJ11371.1,glnP,putative amino acid transport system permease
gene-PA14_36250,44.81551100898164,39.48942608439142,0.18253174201986883,0.4947519176731495,cds-ABJ11370.1,PA14_36250,hypothetical protein
gene-PA14_36260,9.236197400085564,10.250675314370248,-0.15034802956845936,0.17046194177569401,cds-ABJ11369.1,PA14_36260,putative signal transduction protein
gene-PA14_36270,45.478673175720786,45.48368254284119,-0.00015890065495562499,0.0002013940171501415,cds-ABJ11368.1,PA14_36270,putative 3-hydroxyisobutyrate dehydrogenase
gene-PA14_36280,4.621878645327182,5.479228477049091,-0.24549333426321152,0.35785442106306425,cds-ABJ11367.1,PA14_36280,putative antibiotic biosynthesis monooxygenase
gene-PA14_36290,28.30556074574044,32.52324142810339,-0.20038553972220347,0.5942783291788851,cds-ABJ11366.1,yncB,putative NADP-dependent oxidoreductase
gene-PA14_36300,49.892285108068116,53.499001786820514,-0.1006952237324391,0.37497321821042695,cds-ABJ11365.1,PA14_36300,putative transcriptional regulator%2C TetR family
gene-PA14_36310,960.6146441196421,1135.6228260148146,-0.2414540453339616,1.0916904790740198,cds-ABJ11364.1,hcnC,hydrogen cyanide synthase HcnC
gene-PA14_36320,1513.3037667834058,1509.062585708514,0.004048969716316668,0.006658249172071296,cds-ABJ11363.1,hcnB,hydrogen cyanide synthase HcnB
gene-PA14_36330,296.9435162122804,275.81550015744665,0.10648499615538093,1.1358323614646002,cds-ABJ11362.1,hcnA,hydrogen cyanide synthase HcnA
gene-PA14_36345,27.286362634051425,28.4444722999926,-0.05996822310943661,0.049364401678314476,cds-ABJ15697.1,exoY,adenylate cyclase ExoY
gene-PA14_36350,0.9292697045387374,2.462406913464029,-1.405898934659469,1.6248867309796513,cds-ABJ11361.1,PA14_36350,conserved hypothetical protein
gene-PA14_36360,0.5406410131927685,0.8314978609085247,-0.6210406534157255,0.4893548238592164,cds-ABJ11360.1,PA14_36360,putative small intergral membrane protein
gene-PA14_36370,0.91974031829462,2.5906343423533893,-1.4940058913892686,2.4595850291871977,cds-ABJ11359.1,PA14_36370,putative ligase
gene-PA14_36375,2.4847814464689546,13.86392810370649,-2.4801447308751436,4.397978140884245,cds-ABJ15684.1,PA14_36375,hypothetical protein
gene-PA14_36390,2.1363025749234033,11.775086791169818,-2.462549234785329,2.116898257149093,cds-ABJ11358.1,PA14_36390,putative methylase
gene-PA14_36400,0.9349786315768256,1.7776450905751908,-0.9269612821874291,0.7865119510284729,cds-ABJ11357.1,PA14_36400,hypothetical protein
gene-PA14_36410,0.31411539508214376,1.8708542312378673,-2.5743267508983925,2.438495163770687,cds-ABJ11356.1,PA14_36410,conserved hypothetical protein
gene-PA14_36420,45.86615661294229,73.9044674561583,-0.6882315437360474,4.4030108912009345,cds-ABJ11355.1,PA14_36420,putative histidine kinase
gene-PA14_36450,2.5384552014148523,33.762437791447816,-3.7333958428179828,3.5878963387823393,cds-ABJ11354.1,PA14_36450,conserved hypothetical protein
gene-PA14_36460,1.7741156628247134,15.527018335988247,-3.1296081159655973,2.8484603123425236,cds-ABJ11353.1,PA14_36460,hypothetical protein
gene-PA14_36470,13.352709882032793,24.384940496788385,-0.8688578416404863,1.4261962374476216,cds-ABJ11352.1,PA14_36470,hypothetical protein
gene-PA14_36480,0.5849137357969993,1.5672476775993858,-1.4219358621083649,0.977261452307416,cds-ABJ11351.1,PA14_36480,hypothetical protein
gene-PA14_36490,0.883582833653823,3.2796187186241657,-1.8920896043120232,1.751003598134276,cds-ABJ11350.1,PA14_36490,hypothetical protein
gene-PA14_36500,1.9471018976416836,8.65954956951695,-2.1529630199079564,3.600486813240494,cds-ABJ11349.1,PA14_36500,putative cellulase
gene-PA14_36520,2.8624615954339596,10.887127461078583,-1.927294736903917,2.8184096731637496,cds-ABJ11348.1,PA14_36520,conserved hypothetical protein
gene-PA14_36530,1.1934868840272763,4.227616467889009,-1.8246609155476539,1.8904914413779104,cds-ABJ11347.1,PA14_36530,conserved hypothetical protein
gene-PA14_36540,0.27117218286176964,3.4409383253007544,-3.6655160037903505,1.8235294083559748,cds-ABJ11346.1,PA14_36540,putative hydrolase
gene-PA14_36550,1.2563344302742367,16.214460364686676,-3.6899874849687384,2.5053573627289727,cds-ABJ11345.1,PA14_36550,conserved hypothetical protein
gene-PA14_36560,0.7015621870441956,26.123364679915724,-5.218623912191739,5.858856635285041,cds-ABJ11344.1,PA14_36560,hypothetical protein
gene-PA14_36570,3.8767466940733293,27.081335761115778,-2.8043802014908685,3.528626474442057,cds-ABJ11343.1,glgA,glycogen synthase
gene-PA14_36580,2.3223785297957638,26.886360373937535,-3.5331988539541084,2.9415583660541555,cds-ABJ11342.1,glgB,putative glycosyl hydrolase
gene-PA14_36590,2.8481733190571004,28.856742370078837,-3.3407991381460924,3.0973918001522853,cds-ABJ11341.1,malQ,putative 4-alpha-glucanotransferase
gene-PA14_36605,3.1758658006299947,32.54357125676534,-3.3571503088367542,2.720812111319455,cds-ABJ15692.1,PA14_36605,probable glycosyl hydrolase
gene-PA14_36620,0.5647771528736465,3.2202972037845483,-2.511438089101433,2.0449767550309197,cds-ABJ11340.1,PA14_36620,conserved hypothetical protein
gene-PA14_36630,8.17646389116232,47.020424530305434,-2.52373846301002,2.407698696734817,cds-ABJ11339.1,glgX,putative glycosyl hydrolase
gene-PA14_36650,1.1798468244334133,10.03435850266945,-3.088275825612448,3.247367784471957,cds-ABJ11338.1,PA14_36650,conserved hypothetical protein
gene-PA14_36660,2.5554173281734296,13.22043697144863,-2.371138580591061,3.7344195187608626,cds-ABJ11337.1,PA14_36660,putative Zn-dependent alcohol dehydrogenase
gene-PA14_36670,0.4333841589475924,4.655521765045935,-3.425221501820527,2.7252824627310535,cds-ABJ11336.1,PA14_36670,conserved hypothetical protein
gene-PA14_36680,0.3524844460528685,1.5713627066143092,-2.1563815285319192,2.1384843171485333,cds-ABJ11335.1,PA14_36680,putative metal-dependent hydrolase
gene-PA14_36690,1.1034825646388777,3.48982923370661,-1.6610917089521882,1.523436526789623,cds-ABJ11334.1,ybhO,putative phospholipase
gene-PA14_36700,0.5538480615446549,1.8635698760414974,-1.7505049150814849,1.7095040602634153,cds-ABJ11333.1,PA14_36700,putative membrane protein
gene-PA14_36710,4.426458613466474,31.887576243484755,-2.8487693231215188,2.8647530189391204,cds-ABJ11332.1,glgB,1%2C4-alpha-glucan branching enzyme
gene-PA14_36730,4.542338919474241,46.58783197137654,-3.3584456461625587,2.8651494692822426,cds-ABJ11331.1,PA14_36730,putative trehalose synthase
gene-PA14_36740,3.156694321283231,35.232764586244635,-3.4804307945131527,2.874703227146294,cds-ABJ11330.1,PA14_36740,putative alpha-amylase family protein
gene-PA14_36760,2.172918539607941,6.311713343321646,-1.538397155941968,1.7048457877843652,cds-ABJ11329.1,PA14_36760,putative KU domain protein
gene-PA14_36770,0.20290491382680817,1.2378239323652294,-2.6089244294381615,3.10875216882408,cds-ABJ11328.1,PA14_36770,hypothetical protein
gene-PA14_36780,0.455971778695544,4.079743075746287,-3.1614590322577185,1.7293590138993473,cds-ABJ11327.1,PA14_36780,putative Mg(2+) transporter
gene-PA14_36790,0.28554668740176387,2.656788981399521,-3.217880553438842,1.7178793155953516,cds-ABJ11326.1,PA14_36790,hypothetical protein
gene-PA14_36810,5.457009092174123,47.41830904903344,-3.119261628806043,2.3570001219139227,cds-ABJ11325.1,katE,catalase HPII
gene-PA14_36820,0.9269662787140782,6.875466979179738,-2.8908675867142626,2.4794788323685437,cds-ABJ11324.1,PA14_36820,conserved hypothetical protein
gene-PA14_36830,1.943148270631524,4.000315551907989,-1.0417174335727002,4.03535576776813,cds-ABJ11323.1,PA14_36830,hypothetical protein
